"epgu_id";"ku_id";"reg_id";"create_date";"update_date"
"927987428";"45003789149";"77068";"2020-09-18 13:46:27.076+03";"2020-09-28 07:56:01.706+03"
"928115367";"45003789338";"77069";"2020-09-18 14:35:01.67+03";"2021-03-25 09:37:16.673+03"
"928154494";"45003789614";"77071";"2020-09-18 15:31:43.737+03";"2020-10-02 13:54:56.427+03"
"928157232";"45003789662";"77072";"2020-09-18 15:42:45.967+03";"2021-05-06 07:26:18.094+03"
"928315983";"45003790234";"77073";"2020-09-18 18:38:28.116+03";"2021-04-28 07:58:07.686+03"
"900806558";"45003790457";"77074";"2020-09-18 20:18:27.68+03";"2020-10-12 11:59:07.758+03"
"928416488";"45003790601";"77075";"2020-09-18 21:21:24.425+03";"2020-10-02 09:35:18.369+03"
"928538566";"45003791142";"77076";"2020-09-19 08:10:35.053+03";"2020-12-09 14:31:15.613+03"
"923512901";"45003791709";"77077";"2020-09-19 12:39:21.062+03";"2020-10-02 09:35:45.956+03"
"928668925";"45003791859";"77078";"2020-09-19 13:36:33.6+03";"2020-10-16 13:31:54.099+03"
"928831294";"45003792410";"77079";"2020-09-19 17:38:34.818+03";"2020-12-17 21:15:03.657+03"
"916356046";"45003792631";"77080";"2020-09-19 19:36:16.028+03";"2021-03-23 12:20:12.61+03"
"928971121";"45003792984";"77081";"2020-09-19 23:21:53.593+03";"2020-10-02 09:38:52.71+03"
"928981002";"45003793018";"77082";"2020-09-19 23:48:36.14+03";"2020-10-02 10:32:08.531+03"
"929025057";"45003793175";"77083";"2020-09-20 06:51:15.572+03";"2021-07-05 09:05:19.018+03"
"929102760";"45003793482";"77084";"2020-09-20 10:32:24.832+03";"2020-10-02 09:56:09.553+03"
"929105913";"45003793633";"77085";"2020-09-20 11:41:13.439+03";"2020-10-16 13:34:59.801+03"
"929137249";"45003793646";"77086";"2020-09-20 11:46:54.188+03";"2020-10-16 13:39:22.178+03"
"929142537";"45003793655";"77087";"2020-09-20 11:50:43.872+03";"2020-10-16 13:36:33.845+03"
"920632646";"45003795363";"77088";"2020-09-21 04:45:02.987+03";"2020-10-10 18:35:34.183+03"
"929734355";"45003795768";"77093";"2020-09-21 08:37:57.167+03";"2021-06-03 07:23:27.808+03"
"929775266";"45003795940";"77096";"2020-09-21 09:21:43.512+03";"2020-09-24 07:13:39.074+03"
"910905661";"45003796188";"77097";"2020-09-21 10:10:28.276+03";"2021-01-22 13:36:51.304+03"
"924478964";"45003796947";"77103";"2020-09-21 12:21:19.93+03";"2021-03-25 09:39:52.153+03"
"924023445";"45003797712";"77114";"2020-09-21 14:30:38.019+03";"2021-03-31 06:52:46.966+03"
"930402856";"45003798550";"77122";"2020-09-21 17:30:49.756+03";"2020-10-16 13:41:09.443+03"
"930589029";"45003799085";"77123";"2020-09-21 20:03:36.007+03";"2021-03-03 09:05:40.451+03"
"926041699";"45003799150";"77124";"2020-09-21 20:21:15.453+03";"2020-10-02 11:10:04.787+03"
"881522768";"45003799996";"77125";"2020-09-22 06:20:59.274+03";"2020-10-02 10:00:41.996+03"
"919712975";"45003800347";"77128";"2020-09-22 08:35:12.011+03";"2021-09-06 08:29:10.174+03"
"930944866";"45003800380";"77129";"2020-09-22 08:44:32.491+03";"2021-06-03 07:32:30.642+03"
"865363305";"45003800523";"77132";"2020-09-22 09:23:37.194+03";"2020-09-22 11:08:08.684+03"
"931041100";"45003800628";"77133";"2020-09-22 09:48:42.619+03";"2021-03-23 12:22:27.602+03"
"931048460";"45003800679";"77134";"2020-09-22 09:56:41.53+03";"2020-10-16 13:43:47.069+03"
"904195743";"45003801440";"77138";"2020-09-22 12:12:10.993+03";"2020-10-02 10:02:13.512+03"
"930894132";"45003801474";"77139";"2020-09-22 12:18:07.807+03";"2020-10-02 10:02:33.655+03"
"931479160";"45003802325";"77145";"2020-09-22 14:44:30.243+03";"2020-10-02 10:03:16.732+03"
"930161526";"45003802632";"77146";"2020-09-22 15:44:39.309+03";"2020-10-02 10:03:34.205+03"
"931619081";"45003802831";"77147";"2020-09-22 16:27:00.573+03";"2021-03-25 09:40:57.284+03"
"902331218";"45003802833";"77148";"2020-09-22 16:27:25.573+03";"2021-07-12 09:35:34.152+03"
"888586329";"45003803035";"77149";"2020-09-22 17:11:22.964+03";"2020-10-02 10:32:53.749+03"
"931717314";"45003803193";"77151";"2020-09-22 17:50:52.267+03";"2020-10-15 09:28:55.772+03"
"871610990";"45003803461";"77152";"2020-09-22 19:10:46.486+03";"2020-10-02 10:33:13.421+03"
"931805550";"45003803549";"77153";"2020-09-22 19:34:28.532+03";"2020-09-23 07:57:39.486+03"
"931837780";"45003803626";"77154";"2020-09-22 19:50:09.703+03";"2021-05-28 13:22:03.724+03"
"932154328";"45003804774";"77155";"2020-09-23 07:22:42.685+03";"2020-09-30 13:27:49.927+03"
"932145236";"45003804858";"77156";"2020-09-23 07:52:59.3+03";"2020-10-02 10:35:58.978+03"
"932284290";"45003805427";"77157";"2020-09-23 09:59:31.371+03";"2021-04-29 12:12:37.088+03"
"932119028";"45003805431";"77158";"2020-09-23 09:59:55.298+03";"2020-10-16 13:47:37.891+03"
"932319768";"45003805518";"77159";"2020-09-23 10:13:42.492+03";"2020-09-24 13:28:59.477+03"
"909534798";"45003805853";"77160";"2020-09-23 11:06:38.517+03";"2021-03-25 09:43:07.649+03"
"931587347";"45003805937";"77161";"2020-09-23 11:19:14.641+03";"2021-04-06 09:26:45.19+03"
"932701345";"45003807000";"77175";"2020-09-23 14:11:15.971+03";"2021-08-26 07:03:17.919+03"
"932735805";"45003807205";"77176";"2020-09-23 14:42:52.633+03";"2021-07-16 12:39:48.98+03"
"932787859";"45003807403";"77179";"2020-09-23 15:18:09.907+03";"2020-09-24 09:18:54.325+03"
"932843169";"45003807691";"77180";"2020-09-23 16:23:03.401+03";"2020-09-24 09:19:08.464+03"
"931745157";"45003808104";"77181";"2020-09-23 17:59:36.167+03";"2021-05-20 13:06:49.214+03"
"926443867";"45003808206";"77182";"2020-09-23 18:27:18.101+03";"2020-09-25 08:56:29.703+03"
"932667725";"45003808245";"77183";"2020-09-23 18:44:35.039+03";"2020-10-16 13:49:44.089+03"
"921948185";"45003808435";"77184";"2020-09-23 19:37:28.101+03";"2021-01-22 13:41:38.304+03"
"933264768";"45003809143";"77185";"2020-09-24 02:02:28.26+03";"2020-10-13 11:33:22.309+03"
"933353596";"45003809404";"77188";"2020-09-24 07:06:21.648+03";"2020-10-02 10:38:06.337+03"
"933540909";"45003810101";"77192";"2020-09-24 10:20:55.676+03";"2021-03-25 09:43:45.687+03"
"933604983";"45003810379";"77194";"2020-09-24 11:07:52.343+03";"2021-03-25 09:44:08.036+03"
"933234514";"45003810681";"77204";"2020-09-24 12:03:34.632+03";"2020-11-13 06:37:38.793+03"
"933936192";"45003811432";"77212";"2020-09-24 14:21:48.432+03";"2021-03-04 06:55:53.283+03"
"933157000";"45003812066";"77214";"2020-09-24 16:29:14.113+03";"2021-05-28 13:22:59.315+03"
"934119446";"45003812101";"77215";"2020-09-24 16:38:07.269+03";"2020-10-02 08:52:32.17+03"
"934313760";"45003812742";"77217";"2020-09-24 20:04:41.771+03";"2020-10-11 08:29:51.055+03"
"934571369";"45003813630";"77224";"2020-09-25 06:57:56.199+03";"2021-05-28 13:25:47.438+03"
"934604694";"45003813735";"77226";"2020-09-25 07:54:31.731+03";"2021-01-22 13:49:06.292+03"
"934364969";"45003813753";"77227";"2020-09-25 08:03:19.265+03";"2021-04-01 16:28:46.07+03"
"934750233";"45003814153";"77230";"2020-09-25 09:54:54.716+03";"2021-04-19 12:14:57.924+03"
"911200536";"45003814287";"77231";"2020-09-25 10:24:25.201+03";"2020-10-16 13:54:03.408+03"
"934797635";"45003814356";"77232";"2020-09-25 10:37:00.627+03";"2020-11-02 21:59:28.342+03"
"934841963";"45003814624";"77235";"2020-09-25 11:35:02.004+03";"2020-10-29 12:08:20.337+03"
"913033404";"45003814684";"77236";"2020-09-25 11:48:06.21+03";"2020-10-02 10:09:35.447+03"
"914446210";"45003815168";"77243";"2020-09-25 13:35:19.323+03";"2020-10-13 09:21:05.51+03"
"935047036";"45003815348";"77244";"2020-09-25 14:15:33.111+03";"2020-10-02 10:09:57.984+03"
"935517411";"45003816989";"77245";"2020-09-26 07:46:42.061+03";"2020-10-16 13:56:11.037+03"
"935367986";"45003817066";"77246";"2020-09-26 08:36:42.447+03";"2020-10-02 10:10:36.968+03"
"935657386";"45003817544";"77247";"2020-09-26 12:09:05.859+03";"2021-01-22 13:52:49.37+03"
"935814072";"45003818080";"77248";"2020-09-26 15:58:46.035+03";"2021-05-17 09:58:01.038+03"
"931520668";"45003818372";"77249";"2020-09-26 18:59:41.529+03";"2020-10-15 13:00:48.907+03"
"935959708";"45003818581";"77250";"2020-09-26 21:06:17.248+03";"2021-06-29 09:09:33.241+03"
"936249869";"45003819616";"77251";"2020-09-27 13:24:50.61+03";"2020-10-16 13:58:16.646+03"
"936288619";"45003819766";"77252";"2020-09-27 14:37:05.8+03";"2021-06-23 11:02:06.822+03"
"936523781";"45003820655";"77254";"2020-09-27 21:31:30.545+03";"2021-02-24 13:11:31.159+03"
"920801282";"45003820751";"77255";"2020-09-27 22:15:18.699+03";"2021-05-28 13:27:57.735+03"
"930037313";"45003821446";"77258";"2020-09-28 08:23:32.419+03";"2020-11-02 13:32:05.095+03"
"889049635";"45003821755";"77261";"2020-09-28 09:42:49.967+03";"2020-10-08 11:17:31.157+03"
"936990980";"45003821958";"77262";"2020-09-28 10:18:08.14+03";"2020-10-02 10:13:23.829+03"
"935230000";"45003822333";"77264";"2020-09-28 11:25:53.994+03";"2020-10-19 09:28:14.283+03"
"931367147";"45003822876";"77275";"2020-09-28 13:08:06.293+03";"2020-10-02 10:42:55.655+03"
"937288825";"45003823036";"77278";"2020-09-28 13:41:48.832+03";"2021-04-02 17:31:50.028+03"
"938080264";"45003825656";"77282";"2020-09-29 07:26:18.121+03";"2021-04-06 12:37:23.299+03"
"919529026";"45003826823";"77292";"2020-09-29 11:33:37.278+03";"2020-11-24 12:53:59.709+03"
"924077644";"45003827319";"77295";"2020-09-29 13:09:31.747+03";"2020-10-05 12:39:20.608+03"
"932317086";"45003828204";"77304";"2020-09-29 15:52:56.754+03";"2021-03-25 09:49:14.511+03"
"938939583";"45003828543";"77305";"2020-09-29 17:08:24.273+03";"2020-10-02 10:46:09.938+03"
"939161558";"45003829370";"77306";"2020-09-29 20:53:38.131+03";"2021-03-25 09:51:33.91+03"
"934068344";"45003830127";"77308";"2020-09-30 06:54:49.732+03";"2020-12-25 05:29:40.755+03"
"939517867";"45003830507";"77313";"2020-09-30 09:07:06.747+03";"2021-03-25 09:52:01.883+03"
"928194295";"45003830586";"77317";"2020-09-30 09:23:17.07+03";"2021-05-13 12:21:23.914+03"
"938998230";"45003831791";"77325";"2020-09-30 13:03:30.255+03";"2020-10-02 10:51:12.728+03"
"937320523";"45003832003";"77327";"2020-09-30 13:44:23.977+03";"2020-10-02 10:47:31.735+03"
"940444400";"45003833773";"77329";"2020-09-30 20:48:48.891+03";"2021-02-04 14:43:42.846+03"
"940509894";"45003833823";"77330";"2020-09-30 21:05:07.015+03";"2021-03-23 11:10:02.489+03"
"940714947";"45003834410";"77331";"2020-10-01 05:22:14.08+03";"2020-10-01 07:06:19.395+03"
"940797260";"45003834627";"77332";"2020-10-01 07:34:43.161+03";"2020-11-02 06:48:06.688+03"
"940832322";"45003834997";"77334";"2020-10-01 09:18:06.128+03";"2021-01-22 13:55:54.699+03"
"891172962";"45003835790";"77337";"2020-10-01 11:45:24.353+03";"2021-09-02 08:26:31.242+03"
"941115445";"45003835887";"77340";"2020-10-01 12:02:39.669+03";"2020-10-02 13:55:50.429+03"
"929355585";"45003836503";"77348";"2020-10-01 14:04:59.958+03";"2021-09-03 11:45:55.492+03"
"930944568";"45003837094";"77352";"2020-10-01 16:03:47.033+03";"2020-10-02 10:49:04.239+03"
"941439142";"45003837237";"77353";"2020-10-01 16:32:02.853+03";"2020-10-19 11:15:23.554+03"
"941486389";"45003837370";"77354";"2020-10-01 17:03:43.221+03";"2021-05-28 08:27:37.727+03"
"941696399";"45003838109";"77355";"2020-10-01 20:50:09.647+03";"2021-05-06 07:57:03.804+03"
"941693900";"45003838151";"77356";"2020-10-01 21:03:02.704+03";"2020-10-15 07:23:58.679+03"
"885105218";"45003838161";"77357";"2020-10-01 21:05:49.328+03";"2021-09-10 12:53:59.192+03"
"941852475";"45003838986";"77360";"2020-10-02 07:50:22.451+03";"2020-10-02 10:42:02.096+03"
"860705805";"45003839001";"77361";"2020-10-02 07:57:40.397+03";"2020-10-02 10:14:35.791+03"
"941960580";"45003839021";"77362";"2020-10-02 08:04:36.445+03";"2021-07-28 20:10:25.778+03"
"940085844";"45003839184";"77364";"2020-10-02 08:57:35.971+03";"2020-10-19 11:17:01.613+03"
"942306771";"45003840383";"77369";"2020-10-02 13:09:35.799+03";"2020-10-02 14:27:54.222+03"
"879264802";"45003840763";"77375";"2020-10-02 14:38:11.678+03";"2020-10-07 06:56:16.345+03"
"875404436";"45003841602";"77376";"2020-10-02 19:26:22.137+03";"2020-10-07 06:56:38.255+03"
"942637049";"45003841657";"77377";"2020-10-02 19:44:47.057+03";"2020-10-05 07:44:04.369+03"
"942698644";"45003841903";"77378";"2020-10-02 21:34:02.017+03";"2021-02-25 18:59:46.735+03"
"942735114";"45003842051";"77379";"2020-10-02 22:50:01.416+03";"2020-10-07 06:57:26.981+03"
"942782764";"45003842238";"77380";"2020-10-03 04:28:05.498+03";"2020-11-13 09:02:21.382+03"
"942074918";"45003843095";"77381";"2020-10-03 13:38:41.91+03";"2020-10-19 11:20:50.593+03"
"943388315";"45003844547";"77382";"2020-10-04 10:05:41.016+03";"2020-10-07 06:58:02.766+03"
"942851895";"45003845208";"77383";"2020-10-04 15:12:31.029+03";"2021-03-25 09:52:52.502+03"
"943771280";"45003846091";"77384";"2020-10-04 22:16:03.75+03";"2020-10-07 07:00:07.084+03"
"944076232";"45003846907";"77395";"2020-10-05 09:22:34.308+03";"2020-10-19 11:22:38.105+03"
"944129348";"45003847028";"77398";"2020-10-05 09:50:34.266+03";"2021-09-06 09:08:35.459+03"
"944126955";"45003847103";"77399";"2020-10-05 10:05:45.959+03";"2021-08-25 16:34:06.675+03"
"938298004";"45003847376";"77400";"2020-10-05 10:54:21.767+03";"2020-10-07 07:00:53.398+03"
"944231805";"45003847398";"77401";"2020-10-05 10:57:41.589+03";"2020-10-07 07:01:12.106+03"
"944211535";"45003847441";"77403";"2020-10-05 11:08:03.619+03";"2021-03-09 06:59:53.941+03"
"944332855";"45003847935";"77407";"2020-10-05 12:43:35.653+03";"2021-03-25 09:53:24.353+03"
"944326111";"45003847950";"77408";"2020-10-05 12:45:51.515+03";"2020-10-07 07:02:22.566+03"
"935731398";"45003848020";"77410";"2020-10-05 12:59:13.69+03";"2020-10-07 07:03:20.488+03"
"944417647";"45003848405";"77411";"2020-10-05 14:20:40.373+03";"2021-05-21 12:58:17.995+03"
"941746327";"45003849055";"77412";"2020-10-05 16:41:48.17+03";"2020-10-07 07:05:35.683+03"
"928049348";"45003849338";"77413";"2020-10-05 18:04:28.698+03";"2020-12-10 12:45:10.519+03"
"944767190";"45003849459";"77414";"2020-10-05 18:34:24.063+03";"2020-10-07 07:05:56.962+03"
"944497271";"45003850805";"77416";"2020-10-06 07:58:58.512+03";"2020-10-07 07:07:20.458+03"
"903926319";"45003850860";"77417";"2020-10-06 08:14:45.971+03";"2020-10-29 20:20:34.536+03"
"945161852";"45003850944";"77418";"2020-10-06 08:38:46.155+03";"2020-12-10 06:53:10.682+03"
"945229015";"45003851146";"77419";"2020-10-06 09:30:16.677+03";"2020-10-19 11:24:51.574+03"
"945242184";"45003851167";"77420";"2020-10-06 09:33:45.921+03";"2020-10-19 11:27:04.792+03"
"945338090";"45003851612";"77423";"2020-10-06 10:54:53.231+03";"2020-10-13 06:59:37.351+03"
"929342885";"45003851911";"77425";"2020-10-06 11:52:10.191+03";"2021-06-25 14:11:06.269+03"
"945450526";"45003851914";"77426";"2020-10-06 11:52:31.088+03";"2020-12-15 13:28:06.167+03"
"944238438";"45003852116";"77427";"2020-10-06 12:28:40.226+03";"2021-03-25 09:54:51.852+03"
"944787264";"45003852255";"77429";"2020-10-06 12:51:52.297+03";"2021-08-31 06:20:01.955+03"
"942602069";"45003852639";"77440";"2020-10-06 14:07:07.3+03";"2021-09-01 11:56:41.19+03"
"945630532";"45003852751";"77446";"2020-10-06 14:26:54.841+03";"2020-10-07 07:23:14.178+03"
"927350486";"45003852976";"77448";"2020-10-06 15:12:24.411+03";"2020-10-13 06:58:47.942+03"
"945474301";"45003854080";"77449";"2020-10-06 19:31:09.499+03";"2020-10-07 07:23:32.151+03"
"946051912";"45003854193";"77450";"2020-10-06 20:10:21.28+03";"2020-10-07 06:55:57.153+03"
"946399790";"45003855393";"77461";"2020-10-07 08:25:01.259+03";"2021-04-19 19:42:08.128+03"
"946438437";"45003855584";"77470";"2020-10-07 09:20:38.773+03";"2020-10-25 09:31:01.433+03"
"946459686";"45003855640";"77471";"2020-10-07 09:32:01.581+03";"2021-03-25 10:00:08.632+03"
"926782448";"45003855660";"77472";"2020-10-07 09:35:36.59+03";"2020-10-12 14:59:51.692+03"
"946504355";"45003855686";"77474";"2020-10-07 09:41:16.584+03";"2020-10-12 15:04:05.795+03"
"938339686";"45003855822";"77476";"2020-10-07 10:07:06.475+03";"2021-06-29 06:10:07.926+03"
"946555873";"45003855878";"77477";"2020-10-07 10:18:20.801+03";"2021-07-21 08:59:46.327+03"
"946602475";"45003857031";"77485";"2020-10-07 13:49:17.27+03";"2020-10-19 11:32:58.788+03"
"946820465";"45003857039";"77486";"2020-10-07 13:50:19.469+03";"2021-03-19 13:05:51.43+03"
"941227587";"45003857655";"77489";"2020-10-07 15:52:10.492+03";"2021-03-23 16:05:50.995+03"
"947007556";"45003857685";"77490";"2020-10-07 16:00:22.939+03";"2021-04-20 20:29:46.454+03"
"946371617";"45003858168";"77491";"2020-10-07 17:49:33.568+03";"2020-10-08 13:01:26.719+03"
"864413708";"45003858499";"77492";"2020-10-07 19:17:26.482+03";"2021-03-25 10:02:01.583+03"
"947228286";"45003858635";"77493";"2020-10-07 19:59:49.817+03";"2020-10-19 11:36:50.103+03"
"947560847";"45003859852";"77499";"2020-10-08 08:36:43.347+03";"2020-10-09 07:03:11.501+03"
"947602826";"45003859924";"77502";"2020-10-08 08:53:21.185+03";"2020-10-12 12:22:42.867+03"
"947604024";"45003860013";"77503";"2020-10-08 09:12:35.147+03";"2020-10-12 07:46:53.071+03"
"912995761";"45003860019";"77504";"2020-10-08 09:13:52.689+03";"2020-10-15 08:04:00.71+03"
"947791381";"45003860685";"77506";"2020-10-08 11:19:11.013+03";"2020-10-19 13:33:20.923+03"
"945606304";"45003860804";"77510";"2020-10-08 11:38:45.069+03";"2020-10-09 08:09:10.948+03"
"895594843";"45003861123";"77513";"2020-10-08 12:43:54.375+03";"2020-10-08 14:20:09.871+03"
"947910973";"45003861164";"77514";"2020-10-08 12:50:30.433+03";"2020-10-09 07:25:28.519+03"
"948116350";"45003861889";"77518";"2020-10-08 15:15:00.232+03";"2021-04-03 08:01:58.453+03"
"943490791";"45003862279";"77519";"2020-10-08 16:43:33.842+03";"2020-10-12 12:23:32.49+03"
"948280783";"45003862492";"77520";"2020-10-08 17:46:56.218+03";"2021-06-25 14:11:23.363+03"
"948257402";"45003862542";"77521";"2020-10-08 17:59:45.905+03";"2020-10-15 18:34:52.058+03"
"948155674";"45003862973";"77522";"2020-10-08 20:02:52.569+03";"2021-01-22 14:12:28.387+03"
"948413323";"45003863136";"77523";"2020-10-08 20:52:36.393+03";"2021-05-17 09:57:42.842+03"
"948443406";"45003863225";"77524";"2020-10-08 21:24:57.077+03";"2021-08-26 07:13:19.586+03"
"906249723";"45003863725";"77526";"2020-10-09 06:42:11.106+03";"2021-05-13 11:33:30.752+03"
"948753113";"45003864089";"77536";"2020-10-09 09:08:39.231+03";"2020-10-12 12:40:50.03+03"
"934191469";"45003864878";"77538";"2020-10-09 11:56:17.748+03";"2021-05-12 20:59:48.696+03"
"949009438";"45003864936";"77539";"2020-10-09 12:06:39.037+03";"2020-10-19 11:39:08.267+03"
"948589819";"45003865068";"77541";"2020-10-09 12:38:13.935+03";"2021-02-09 07:00:17.321+03"
"949085603";"45003865260";"77542";"2020-10-09 13:16:59.479+03";"2021-03-25 10:04:54.988+03"
"934891929";"45003866598";"77544";"2020-10-09 19:49:17.72+03";"2020-10-13 08:15:04.104+03"
"949480582";"45003866660";"77545";"2020-10-09 20:15:25.379+03";"2021-03-25 10:07:53.823+03"
"947512669";"45003867249";"77546";"2020-10-10 07:03:22.096+03";"2021-05-17 10:50:14.986+03"
"949713737";"45003867447";"77547";"2020-10-10 09:36:17.035+03";"2021-05-24 08:12:21.542+03"
"945451622";"45003867481";"77548";"2020-10-10 09:58:50.547+03";"2020-10-13 06:50:00.829+03"
"949827924";"45003867839";"77549";"2020-10-10 12:42:23.005+03";"2021-01-22 14:17:08.08+03"
"949933584";"45003868233";"77550";"2020-10-10 15:46:18.026+03";"2021-05-20 07:07:13.646+03"
"950045869";"45003868690";"77551";"2020-10-10 19:38:18.832+03";"2021-06-03 15:15:24.373+03"
"902233872";"45003869186";"77552";"2020-10-11 06:39:37.133+03";"2020-10-12 12:48:04.274+03"
"942258161";"45003869717";"77553";"2020-10-11 12:23:46.784+03";"2020-12-28 23:42:29.148+03"
"950489783";"45003870431";"77554";"2020-10-11 17:30:57.109+03";"2020-10-12 12:49:08.519+03"
"913711782";"45003870719";"77555";"2020-10-11 20:00:09.483+03";"2020-10-21 13:33:06.63+03"
"922033462";"45003870850";"77556";"2020-10-11 21:03:00.442+03";"2020-10-12 09:13:32.234+03"
"941375624";"45003871734";"77564";"2020-10-12 08:48:13.997+03";"2020-10-12 11:52:11.773+03"
"951109616";"45003872362";"77569";"2020-10-12 11:07:09.134+03";"2020-10-12 12:49:26.886+03"
"951120942";"45003872420";"77570";"2020-10-12 11:20:03.501+03";"2020-12-14 08:33:48.998+03"
"947895290";"45003873178";"77572";"2020-10-12 14:59:02.329+03";"2020-10-15 07:25:58.065+03"
"941595593";"45003873443";"77573";"2020-10-12 15:51:26.318+03";"2021-04-16 07:39:40.552+03"
"951487151";"45003873488";"77574";"2020-10-12 16:01:02.436+03";"2021-04-16 11:55:15.847+03"
"951413744";"45003873668";"77575";"2020-10-12 16:43:50.135+03";"2020-10-19 12:00:27.897+03"
"951556537";"45003873788";"77576";"2020-10-12 17:09:57.428+03";"2020-10-15 07:30:17.798+03"
"943198078";"45003874523";"77578";"2020-10-12 20:55:36.055+03";"2020-11-25 14:04:05.881+03"
"952037953";"45003875277";"77579";"2020-10-13 07:04:10.555+03";"2020-10-13 18:30:04.871+03"
"881983939";"45003875494";"77581";"2020-10-13 08:39:25.294+03";"2020-10-15 07:32:27.226+03"
"952281332";"45003875945";"77584";"2020-10-13 10:26:57.231+03";"2020-10-15 07:32:48.158+03"
"952258904";"45003875950";"77585";"2020-10-13 10:27:28.668+03";"2020-10-14 08:35:28.259+03"
"929786420";"45003876105";"77586";"2020-10-13 10:56:14.603+03";"2021-07-14 11:46:52.809+03"
"952325024";"45003876141";"77587";"2020-10-13 11:03:03.099+03";"2021-09-17 09:49:35.799+03"
"952978124";"45003878457";"77595";"2020-10-13 19:22:02.418+03";"2020-10-19 12:02:31.347+03"
"952984117";"45003878510";"77596";"2020-10-13 19:37:55.498+03";"2020-10-15 07:33:41.946+03"
"953005140";"45003878546";"77597";"2020-10-13 19:45:53.38+03";"2020-10-13 19:46:00.98+03"
"953378097";"45003879722";"77599";"2020-10-14 07:58:08.998+03";"2020-10-15 07:34:01.937+03"
"953372252";"45003879801";"77600";"2020-10-14 08:23:40.721+03";"2021-01-22 14:21:40.258+03"
"952985859";"45003879824";"77601";"2020-10-14 08:31:00.379+03";"2020-11-26 08:00:36.067+03"
"953285200";"45003879878";"77602";"2020-10-14 08:45:05.201+03";"2021-03-09 06:59:16.945+03"
"951145208";"45003879982";"77603";"2020-10-14 09:10:32.846+03";"2021-08-27 09:46:46.608+03"
"953552784";"45003880618";"77605";"2020-10-14 11:14:51.363+03";"2021-03-31 13:08:15.486+03"
"952865151";"45003880926";"77606";"2020-10-14 12:08:43.648+03";"2021-01-24 19:47:45.839+03"
"953779751";"45003881167";"77607";"2020-10-14 12:54:38.078+03";"2020-10-19 12:08:15.935+03"
"953850745";"45003881500";"77612";"2020-10-14 14:04:34.142+03";"2021-03-25 10:10:38.66+03"
"939784043";"45003881733";"77614";"2020-10-14 14:55:40.592+03";"2021-07-06 08:09:52.748+03"
"953958866";"45003881818";"77615";"2020-10-14 15:15:47.535+03";"2020-10-15 07:37:21.725+03"
"954190363";"45003882538";"77616";"2020-10-14 18:20:30.12+03";"2020-10-19 12:09:56.906+03"
"954189059";"45003882575";"77617";"2020-10-14 18:31:11.448+03";"2020-10-15 07:01:50.663+03"
"954198441";"45003882635";"77618";"2020-10-14 18:45:21.209+03";"2020-10-15 08:01:10.6+03"
"954313110";"45003883079";"77619";"2020-10-14 20:46:00.756+03";"2020-10-15 07:45:05.927+03"
"952239555";"45003883782";"77623";"2020-10-15 07:03:53.298+03";"2020-10-19 12:11:43.344+03"
"954777443";"45003884491";"77627";"2020-10-15 10:26:32.182+03";"2020-12-18 09:08:40.395+03"
"954694492";"45003884649";"77629";"2020-10-15 10:54:34.873+03";"2020-12-18 09:16:30.64+03"
"953892089";"45003884810";"77630";"2020-10-15 11:28:01.162+03";"2020-10-28 17:31:55.791+03"
"954320771";"45003884898";"77631";"2020-10-15 11:43:28.716+03";"2020-10-19 12:17:55.942+03"
"954998415";"45003884987";"77632";"2020-10-15 12:02:01.799+03";"2020-10-15 12:31:32.46+03"
"954996256";"45003885055";"77633";"2020-10-15 12:14:29.122+03";"2020-11-11 08:47:48.58+03"
"954988360";"45003885063";"77634";"2020-10-15 12:15:56.329+03";"2020-10-19 12:18:26.869+03"
"955007987";"45003885094";"77636";"2020-10-15 12:21:42.866+03";"2020-10-15 12:26:03.842+03"
"954655144";"45003885399";"77641";"2020-10-15 13:33:04.536+03";"2020-10-19 12:18:44.661+03"
"935639882";"45003886137";"77642";"2020-10-15 16:28:45.161+03";"2021-03-25 10:53:16.696+03"
"955515935";"45003886830";"77643";"2020-10-15 20:05:18.409+03";"2021-01-22 14:23:48.084+03"
"954781469";"45003886918";"77644";"2020-10-15 20:39:56.749+03";"2021-01-22 14:25:15.418+03"
"955894473";"45003887671";"77645";"2020-10-16 07:20:37.217+03";"2020-10-23 08:51:56.855+03"
"955932737";"45003887779";"77647";"2020-10-16 08:14:08.236+03";"2021-06-03 11:59:54.726+03"
"956037725";"45003888023";"77649";"2020-10-16 09:34:02.69+03";"2020-10-19 12:20:34.68+03"
"952567020";"45003888181";"77650";"2020-10-16 10:17:20.815+03";"2020-11-30 13:24:28.608+03"
"956086056";"45003888238";"77651";"2020-10-16 10:29:08.145+03";"2020-10-19 12:20:57.513+03"
"956063137";"45003888270";"77652";"2020-10-16 10:38:08.792+03";"2021-02-24 16:54:39.584+03"
"956206105";"45003888485";"77656";"2020-10-16 11:29:32.783+03";"2020-10-16 11:31:40.235+03"
"956292114";"45003888827";"77657";"2020-10-16 12:39:28.092+03";"2020-10-19 12:21:48.581+03"
"955433363";"45003888836";"77658";"2020-10-16 12:41:28.716+03";"2020-11-09 06:52:20.422+03"
"956268414";"45003888893";"77659";"2020-10-16 12:58:02.042+03";"2020-11-24 12:57:14.016+03"
"945790118";"45003888925";"77660";"2020-10-16 13:05:56.075+03";"2020-10-19 12:24:00.972+03"
